Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
6,2024,1,5,56.9,353887,3,2,1,59,0.6,0.5668911448386773,0.3537421025188874,0.8169014084507042,0.556259370381278,1,2
2,2019,4,0,32.69,713584,1,2,3,26,1.0,0.323550105538245,0.7137231275476351,0.352112676056338,0.5139595156908562,2,0
5,2017,0,4,70.09,417831,3,1,2,36,0.6,0.6994672831440347,0.4177365941728024,0.4929577464788732,0.5636994408052292,3,2
9,2019,4,0,22.62,51219,3,3,2,36,1.2,0.2223339029048146,0.0508351089009228,0.4929577464788732,0.3227756431279773,0,1
8,2017,4,5,47.91,153257,1,3,2,59,1.2,0.4765303045532214,0.1529536804538781,0.8169014084507042,0.5198785076475929,0,1
7,2017,3,5,20.58,768022,3,3,4,64,0.6000000000000001,0.2018293295808624,0.7682041130451928,0.8873239436619719,0.5486577544782972,2,0
3,2024,3,0,26.29,314347,0,1,1,28,0.4,0.2592220323650618,0.3141708808249709,0.3802816901408451,0.3139964152216851,0,1
4,2020,3,4,33.51,649406,1,0,3,27,0.4,0.3317921399135591,0.6494944511219353,0.3661971830985915,0.4408046279217226,2,2
6,2023,3,1,68.28,744595,1,3,1,44,0.6000000000000001,0.6812744999497438,0.7447586145468775,0.6056338028169015,0.6770641449073411,1,0
1,2021,0,0,14.72,126781,1,2,1,32,0.6,0.1429289375816665,0.1264567743949976,0.4366197183098592,0.2424325510131377,0,1
3,2015,3,5,44.29,427167,1,1,2,11,0.4,0.4401447381646396,0.4270799660932476,0.1408450704225352,0.3723508991783372,3,2
0,2023,4,5,41.54,396865,1,0,0,42,1.0,0.4125037692230375,0.3967540389367211,0.5774647887323944,0.4995206771167102,0,2
8,2019,3,6,90.67,902952,3,2,2,8,0.4,0.906322243441552,0.903240656878277,0.0985915492957746,0.6932194042992588,3,0
9,2023,4,4,34.94,632075,1,0,2,64,1.0,0.3461654437631923,0.6321497661655047,0.8873239436619719,0.6055758960873227,1,2
3,2017,5,3,83.73,728486,2,0,2,61,0.7,0.8365664890943815,0.7286368945097682,0.8450704225352113,0.7922317484977253,1,0
0,2018,0,1,64.62,109439,1,3,1,32,0.8,0.6444868831038296,0.1091010807527139,0.4366197183098592,0.4578490211293178,0,1
5,2018,1,1,86.38,1174,1,2,4,23,0.6,0.8632023318926526,0.0007505922172594,0.3098591549295775,0.4674779414081544,3,1
7,2024,3,1,25.7,953987,1,0,0,65,0.4,0.253291788119409,0.9543159552887228,0.9014084507042254,0.6078931919752255,2,0
1,2021,0,2,56.2,713309,0,3,1,51,0.8,0.5598552618353604,0.7134479104013067,0.7042253521126761,0.6588215482770714,1,0
7,2021,0,3,11.38,334528,1,2,4,5,0.6,0.1093577243944115,0.3343678162069873,0.056338028169014,0.2153210402536636,0,1
9,2016,3,4,92.53,219826,2,0,1,38,0.4,0.9250175897075084,0.219575244868201,0.5211267605633804,0.5801049614561398,3,1
9,2015,5,6,88.6,916744,2,0,1,47,0.7,0.8855161322746005,0.9170435473588662,0.647887323943662,0.8288969819062325,1,0
9,2017,2,4,30.4,568560,0,3,0,49,0.5,0.3005327168559654,0.5685846132598621,0.676056338028169,0.4759997383259786,2,2
8,2019,1,1,90.7,440178,1,1,4,15,0.6,0.9066237812845512,0.440101239878264,0.1971830985915492,0.5941165041956096,3,2
6,2023,5,3,45.38,172628,1,2,2,4,0.7,0.4511006131269475,0.1723399762412543,0.0422535211267605,0.3105929423485074,0,1
9,2022,4,2,71.33,257989,3,1,0,68,1.0,0.7119308473213388,0.2577683792512292,0.943661971830986,0.6508352470701014,1,1
6,2021,3,3,9.42,573560,0,0,1,9,0.4,0.0896572519851241,0.5735885613749249,0.1126760563380281,0.2704746804741327,2,2
1,2018,1,1,5.27,850056,0,2,4,65,0.6,0.0479445170368881,0.8503028889794048,0.9014084507042254,0.5145503636494217,2,0
0,2018,0,5,41.59,860119,2,1,2,30,0.6,0.413006332294703,0.8603738349557801,0.4084507042253521,0.5650048242496857,2,0
9,2015,5,1,98.78,140958,1,0,0,51,0.7,0.9878379736656951,0.1406449688804467,0.7042253521126761,0.6481737505529472,1,1
2,2015,0,6,61.24,965727,2,3,0,32,0.8,0.6105136194592422,0.9660652254628904,0.4366197183098592,0.7013489590845359,2,0
7,2015,1,6,69.34,20269,3,0,4,36,0.6,0.6919288370690523,0.0198606700686841,0.4929577464788732,0.4413212851440007,0,1
4,2015,0,5,7.84,323011,2,0,2,25,0.6,0.0737762589204945,0.3228417221187517,0.3380281690140845,0.2539686540066402,0,1
9,2016,4,5,57.17,50321,2,0,1,25,1.0,0.569604985425671,0.0499363998194575,0.3380281690140845,0.4104285479189226,0,1
7,2020,0,0,33.99,851863,1,2,3,25,0.6,0.3366167454015479,0.8521113158281884,0.3380281690140845,0.5178857267118926,2,0
2,2024,0,4,22.45,704925,3,1,0,52,0.6,0.2206251884611519,0.7050572902019694,0.7183098591549296,0.5034292342760376,2,0
3,2018,4,0,27.78,355077,2,1,4,65,1.0,0.2741984119006935,0.3549330421702724,0.9014084507042254,0.4964409675522042,0,2
0,2022,1,1,47.12,866057,3,0,1,17,0.6,0.4685898080209066,0.8663165237372288,0.2253521126760563,0.5524013028647425,2,0
4,2016,5,6,48.77,169455,1,3,1,23,0.8999999999999999,0.485174389385868,0.1691644707674355,0.3098591549295775,0.3967909279704933,0,1
5,2023,5,4,92.35,380022,3,1,2,30,0.7,0.9232083626495126,0.3798977393163206,0.4084507042253521,0.6349428076997716,3,2
9,2019,5,5,88.98,898679,1,3,3,35,0.8999999999999999,0.8893356116192583,0.8989642828191443,0.4788732394366197,0.8111981773807706,1,0
6,2020,4,4,61.69,704157,3,3,1,42,1.2,0.6150366871042316,0.7042886837714958,0.5774647887323944,0.6927942377196202,1,0
7,2022,1,6,84.57,262201,2,2,2,54,0.6,0.8450095486983616,0.2619837051433581,0.7464788732394366,0.6258947056702395,1,1
1,2021,0,6,67.87,683261,0,1,1,13,0.6,0.6771534827620868,0.6833761838090253,0.1690140845070422,0.5696770651489507,3,0
9,2022,3,4,59.7,382379,2,1,3,2,0.4,0.595034676851945,0.3822566004577612,0.0140845070422535,0.3955077522865571,3,2
4,2024,3,2,90.21,510657,2,0,4,62,0.4,0.9016986631822294,0.5106358917185659,0.8591549295774649,0.7257012187039545,1,2
8,2018,5,1,16.23,912558,2,1,1,69,0.7,0.1581063423459644,0.9128542419969355,0.9577464788732396,0.5986481053121143,2,0
8,2020,4,0,16.91,952504,0,3,0,45,1.2,0.1649412001206151,0.9528317842777952,0.619718309859155,0.5957696773034156,2,0
3,2015,3,2,41.88,913027,1,1,1,68,0.4,0.4159211981103629,0.9133236123301284,0.943661971830986,0.6690979573093809,1,0
1,2019,1,2,31.04,269271,1,1,1,58,0.6,0.3069655241732837,0.2690592877780569,0.8028169014084507,0.4240673762844207,0,1
5,2016,4,3,37.12,113404,0,0,1,11,1.0,0.3680771936878078,0.1130692116079586,0.1408450704225352,0.3093206550420178,0,1
7,2023,0,3,46.2,310868,0,2,1,10,0.6,0.4593426475022616,0.3106891337265102,0.1267605633802817,0.362295911794914,0,1
6,2024,2,6,98.3,458630,1,0,1,14,0.3,0.9830133681777063,0.4585678100020917,0.1830985915492957,0.5973954085815693,3,2
9,2024,4,4,16.61,912183,3,2,2,44,1.0,0.1619258216906222,0.912478945888306,0.6056338028169015,0.5596407730061209,2,0
1,2017,2,4,71.06,871891,3,0,1,52,0.3,0.7092170067343453,0.872155130397884,0.7183098591549296,0.7189953136440893,1,0
9,2016,5,2,14.17,863298,2,1,4,15,0.7,0.137400743793346,0.8635553451673371,0.1971830985915492,0.4234635207858494,2,0
0,2018,1,3,82.65,434626,3,0,0,29,0.6,0.8257111267464068,0.4345448558912983,0.3943661971830986,0.5995211469025719,3,2
0,2018,4,4,78.27,195490,3,3,1,63,1.2,0.7816866016685095,0.1952200286025674,0.8732394366197184,0.6658885365721177,1,1
8,2022,4,5,10.44,19404,2,1,3,32,1.0,0.0999095386471002,0.0189949870447783,0.4366197183098592,0.2329862552342454,0,1
7,2019,4,3,21.95,217438,0,0,3,14,1.0,0.2155995577444969,0.217185359248447,0.1830985915492957,0.288015149182192,0,1
5,2018,1,3,30.83,481452,3,2,0,57,0.6,0.3048547592722886,0.4814078307784843,0.7887323943661972,0.4841107318157002,2,2
8,2020,5,1,35.57,386093,3,1,4,42,0.7,0.3524977384661775,0.3859735331176299,0.5774647887323944,0.4422841130682389,0,2
3,2019,2,0,28.29,929020,2,2,1,2,0.3,0.2793245552316816,0.9293292407709683,0.0140845070422535,0.4233454957324138,2,0
9,2022,1,4,4.06,863756,2,1,0,66,0.6,0.0357824907025831,0.8640137068146768,0.9154929577464788,0.516615699874732,2,0
2,2018,4,6,58.28,300898,2,1,2,18,1.0,0.580761885616645,0.3007112611850751,0.2394366197183098,0.4704054565458425,3,1
6,2017,5,3,7.31,191328,1,2,2,51,0.7,0.0684490903608402,0.1910547421915892,0.7042253521126761,0.295541129224348,0,1
4,2021,2,0,37.69,361849,0,3,3,63,0.5,0.3738064127047945,0.3617103894973134,0.8732394366197184,0.4826835692550554,0,2
1,2016,3,5,27.99,30884,2,1,1,26,0.4,0.2763091768016886,0.0304840519169624,0.352112676056338,0.2300914215070318,0,1
1,2024,4,4,71.55,902924,3,0,2,12,1.0,0.7141421248366671,0.9032126347688326,0.1549295774647887,0.6876065558582743,3,0
1,2024,2,6,27.13,943178,2,2,4,63,0.3,0.2676650919690421,0.94349842025358,0.8732394366197184,0.5947634501876345,2,0
0,2021,5,6,10.28,994468,1,1,1,8,0.7,0.0983013368177706,0.994828920017894,0.0985915492957746,0.4274875205916313,2,0
2,2022,3,5,31.35,131361,1,2,3,39,0.4,0.3100814152176098,0.1310403908683951,0.5352112676056339,0.3103869368686893,0,1
2,2023,1,6,80.1,237658,3,3,1,26,0.8,0.8000804100914665,0.2374213254257609,0.352112676056338,0.5416810968755825,3,1
9,2017,4,0,42.19,157313,0,1,1,47,1.0,0.4190370891546889,0.157012883164817,0.647887323943662,0.4442961654000531,0,1
8,2021,2,1,40.98,414340,1,1,0,10,0.3,0.4068750628203839,0.4142428375988656,0.1267605633802817,0.3423749890838696,0,2
3,2020,0,3,58.8,153523,1,0,2,22,0.6,0.585988541561966,0.1532198904935994,0.295774647887324,0.399516313350331,0,1
8,2019,3,4,3.33,232665,3,0,0,65,0.4,0.0284450698562669,0.2324243828380592,0.9014084507042254,0.3013870329347696,0,1
4,2022,3,2,58.98,383945,2,3,2,49,0.6000000000000001,0.5877977686199618,0.3838238370073989,0.676056338028169,0.5454775261558382,1,2
1,2023,4,2,4.6,762006,3,2,1,21,1.0,0.0412101718765705,0.7621833626731491,0.2816901408450704,0.401477105721587,2,0
4,2019,5,2,96.91,408103,2,1,3,27,0.7,0.9690421147854056,0.4080009127201363,0.3661971830985915,0.6532565563499214,3,2
3,2022,3,3,85.91,44837,3,3,0,18,0.6000000000000001,0.8584782390189969,0.0444480695268567,0.2394366197183098,0.4646130404093178,3,1
4,2023,0,6,51.49,642699,3,0,3,51,0.6,0.5125138204844709,0.64278215512039,0.7042253521126761,0.5986852451524407,1,2
8,2021,4,6,3.99,634820,1,1,2,33,1.0,0.0350789024022514,0.6348969336806741,0.4507042253521127,0.3946414861355254,2,2
3,2021,1,5,3.44,887718,1,3,1,55,0.8,0.029550708613931,0.8879946277613038,0.7605633802816901,0.5103313478303015,2,0
9,2020,0,1,52.7,541631,3,3,0,30,0.8,0.5246758468187759,0.5416343495017569,0.4084507042253521,0.5340507844231079,3,2
9,2016,4,5,11.58,523522,3,2,2,57,1.0,0.1113679766810734,0.5235110502186225,0.7887323943661972,0.4593469846112555,2,2
7,2021,0,2,91.69,686309,3,1,1,42,0.6,0.916574530103528,0.6864265905799677,0.5774647887323944,0.7480507469618805,1,0
5,2015,2,1,79.89,416328,2,3,2,55,0.5,0.7979696451904715,0.4162324073694145,0.7605633802816901,0.6461702563433511,1,2
5,2021,2,4,53.49,582718,0,0,2,20,0.3,0.5326163433510906,0.5827537927424739,0.2676056338028169,0.4713938019237418,3,2
6,2021,2,6,18.91,549640,2,0,2,17,0.3,0.1850437229872349,0.5496496735924645,0.2253521126760563,0.3139828138078445,2,2
9,2024,0,5,15.34,1068,1,0,3,3,0.6,0.1491607196703186,0.00064450851722,0.028169014084507,0.1254914432401949,0,1
3,2018,0,6,12.72,959835,3,3,3,38,0.8,0.1228264147150467,0.9601685730041004,0.5211267605633804,0.5214064898999249,2,0
9,2024,4,5,46.59,227390,1,2,0,40,1.0,0.4632626394612524,0.227145217576668,0.5492957746478874,0.4633077759870788,0,1
3,2021,5,0,62.9,577763,1,3,0,43,0.8999999999999999,0.6271987134385366,0.5777948801604467,0.5915492957746479,0.6325278085784781,1,2
6,2018,5,3,85.33,786644,2,1,1,41,0.7,0.8526485073876772,0.7868408174049325,0.5633802816901409,0.7597877045145788,1,0
2,2016,1,3,85.15,454802,1,1,1,48,0.6,0.8508392803296815,0.4547367873251997,0.6619718309859155,0.6691511145266156,1,2
2,2024,0,3,53.53,371685,3,0,4,34,0.6,0.533018393808423,0.3715541562292649,0.4647887323943662,0.4776313508710219,0,2
5,2023,4,5,4.32,217534,3,1,4,48,1.0,0.0383958186752437,0.2172814350522562,0.6619718309859155,0.3129371241829575,0,1
0,2024,2,6,31.68,376612,2,1,4,27,0.3,0.3133983314906021,0.3764850467018478,0.3661971830985915,0.3415442832265135,0,2
8,2020,3,0,84.77,812206,0,1,2,39,0.4,0.8470198009850236,0.8124230017483796,0.5352112676056339,0.7295770744396501,1,0
0,2021,2,0,82.87,255967,3,0,4,23,0.3,0.827922404261735,0.2557447826334978,0.3098591549295775,0.4998642274806588,3,1
9,2023,0,3,5.32,463332,3,2,2,16,0.6,0.0484470801085536,0.4632735228094967,0.2112676056338028,0.260614410013031,0,2
0,2023,0,4,31.48,771547,0,3,1,5,0.8,0.3113880792039401,0.771731896466312,0.056338028169014,0.4473424062552725,2,0
8,2020,0,5,86.0,809209,3,0,2,26,0.6,0.8593828525479948,0.8094236352482109,0.352112676056338,0.7170027668049288,3,0
5,2024,0,5,35.47,342575,1,0,3,49,0.6,0.3514926123228465,0.3424211703033694,0.676056338028169,0.4385346636257832,0,2
6,2024,3,5,94.75,478963,1,3,4,70,0.6000000000000001,0.9473313900894564,0.478916865406806,0.971830985915493,0.7769738128409229,1,2
9,2017,5,0,39.59,910393,3,2,1,52,0.7,0.3929038094280833,0.9106875324631136,0.7183098591549296,0.6440297553411533,2,0
0,2024,3,0,70.52,601198,1,3,2,41,0.6000000000000001,0.7037893255603579,0.6012483849757458,0.5633802816901409,0.6345663020548951,1,2
8,2018,4,2,6.6,152302,0,0,0,26,1.0,0.0613126947431902,0.1519979263639011,0.352112676056338,0.240546991017714,0,1
9,2016,5,3,25.85,79102,2,3,0,4,0.8999999999999999,0.2547994773344055,0.0787401259593819,0.0422535211267605,0.2239925329469289,0,1
5,2017,4,5,80.93,837506,2,3,1,8,1.2,0.8084229570811138,0.8377429792105973,0.0985915492957746,0.7144103864547796,3,0
4,2018,1,0,63.81,347441,0,0,3,58,0.6,0.6363453613428486,0.3472910126089485,0.8028169014084507,0.5792888286015141,1,2
9,2021,4,6,3.63,231198,1,1,2,42,1.0,0.0314604482862599,0.2309562244610998,0.5774647887323944,0.2973640043993128,0,1
1,2016,0,2,80.09,555275,3,0,1,71,0.6,0.7999798974771335,0.5552891231181403,0.9859154929577464,0.7437617945178447,1,2
8,2016,5,5,24.51,46699,3,3,1,53,0.8999999999999999,0.2413307870137702,0.046311539804906,0.7323943661971831,0.3469046499864165,0,1
8,2024,2,4,56.23,706469,3,1,2,17,0.3,0.5601567996783596,0.7066025093799008,0.2253521126760563,0.5111138952205253,3,0
2,2018,4,4,43.73,311165,3,0,0,34,1.0,0.4345160317619861,0.310986368244545,0.4647887323943662,0.4600600696570311,0,1
3,2019,5,2,85.13,304257,2,2,1,20,0.7,0.8506382551010152,0.3040729135287742,0.2676056338028169,0.5549983028596017,3,1
1,2017,5,6,24.05,446378,1,1,1,59,0.7,0.2367072067544477,0.4463061355409419,0.8169014084507042,0.4619550050542025,0,2
2,2021,4,3,32.72,994243,0,0,3,54,1.0,0.3238516433812443,0.9946037423527164,0.7464788732394366,0.6772175547061999,2,0
8,2015,3,3,81.75,98634,3,0,4,5,0.4,0.8166649914564279,0.0982875488760632,0.056338028169014,0.4074198668791929,3,1
9,2018,3,6,42.46,93999,2,0,2,65,0.4,0.4217509297416826,0.0936488889734,0.9014084507042254,0.4170767287295381,0,1
3,2017,5,1,14.54,171095,0,3,0,63,0.8999999999999999,0.1411197105236707,0.1708057657491761,0.8732394366197184,0.3723375012581648,0,1
9,2015,2,4,38.92,820182,2,2,1,16,0.3,0.3861694642677656,0.8204052997815277,0.2112676056338028,0.4728428967683251,2,0
4,2018,5,6,4.2,164890,1,2,2,61,0.7,0.0371896673032465,0.1645958661383832,0.8450704225352113,0.3032687112698558,0,1
2,2015,5,6,75.91,605020,1,1,1,43,0.7,0.7579656246858981,0.6050734029148999,0.5915492957746479,0.6730181299037588,1,2
0,2024,4,1,44.95,500747,1,1,0,58,1.0,0.4467785707106242,0.5007180665545116,0.8028169014084507,0.5894902285322933,1,2
6,2020,2,4,35.79,854904,1,2,3,12,0.3,0.3547090159815056,0.8551547170717697,0.1549295774647887,0.4594159370070909,2,0
2,2020,5,3,62.44,55719,3,1,3,71,0.7,0.622575133179214,0.0553386622044793,0.9859154929577464,0.5328147505245787,1,1
1,2015,3,5,19.93,355008,0,1,1,31,0.4,0.195296009649211,0.3548639876862845,0.4225352112676057,0.3090846424190909,0,2
8,2019,3,4,75.31,428615,3,0,0,66,0.4,0.7519348678259122,0.4285291094673698,0.9154929577464788,0.6524312715198717,1,2
0,2015,3,3,76.4,108767,2,1,4,48,0.4,0.76289074278822,0.1084285501260494,0.6619718309859155,0.510079228350286,1,1
5,2020,2,4,28.69,939469,1,1,2,45,0.3,0.2833450598050056,0.9397864915418266,0.619718309859155,0.5492176333563813,2,0
8,2019,2,2,23.93,325827,2,3,1,39,0.5,0.2355010553824505,0.3256599456971551,0.5352112676056339,0.3489406593832535,0,1
8,2017,2,1,30.44,996762,0,0,0,27,0.3,0.3009347673132978,0.997124731413085,0.3661971830985915,0.522750762968963,2,0
6,2017,3,4,5.14,319868,0,1,4,52,0.4,0.0466378530505578,0.3196962403336232,0.7183098591549296,0.298225985151296,0,1
1,2018,2,0,1.01,66191,0,2,0,71,0.3,0.005126143330988,0.0658189311366668,0.9859154929577464,0.2489792352649445,0,1
5,2023,4,4,18.53,925373,1,3,0,4,1.2,0.1812242436425772,0.9256793610158416,0.0422535211267605,0.4786442099871354,2,0
5,2015,1,6,1.52,913114,1,1,4,15,0.6,0.010252286661976,0.9134106810273306,0.1971830985915492,0.3775607386912994,2,0
0,2019,0,3,84.89,163975,2,1,3,22,0.6,0.8482259523570209,0.1636801436333267,0.295774647887324,0.5075493536102712,3,1
9,2016,0,1,66.73,876135,1,1,0,67,0.6,0.6656950447281135,0.8764024815579493,0.9295774647887324,0.7751142553163768,1,0
2,2024,4,2,72.61,595380,0,3,4,10,1.2,0.7247964619559756,0.5954257909490588,0.1267605633802817,0.6138984347431642,3,2
3,2020,0,2,44.16,840796,2,2,0,5,0.6,0.4388380741783094,0.8410355770703085,0.056338028169014,0.4991135084262191,3,0
8,2022,0,6,80.05,484908,3,2,3,42,0.6,0.7995778470198011,0.4848665597156157,0.5774647887323944,0.6407840644690841,1,2
7,2018,5,6,13.69,146100,3,0,2,22,0.7,0.1325761383053573,0.1457910291219772,0.295774647887324,0.2259226936362008,0,1
9,2021,3,4,29.02,555756,1,3,0,21,0.6000000000000001,0.2866619760779978,0.5557705029268093,0.2816901408450704,0.3977339694782559,2,2
5,2017,4,5,69.91,340928,3,0,1,61,1.0,0.6976580560860388,0.3407728697942677,0.8450704225352113,0.6503091678797381,1,2
8,2016,1,6,3.76,678640,1,3,2,44,0.8,0.0327671122725902,0.6787515349610843,0.6056338028169015,0.4178590659607417,2,0
1,2020,3,4,57.43,212798,1,0,1,31,0.4,0.5722183133983315,0.2125416953976688,0.4225352112676057,0.4171568762321543,0,1
8,2019,4,5,63.45,354024,3,2,0,33,1.0,0.6327269072268571,0.3538792106972402,0.4507042253521127,0.5493953711703374,3,2
8,2016,2,2,41.34,189354,1,3,3,39,0.5,0.4104935169363756,0.1890791834757623,0.5352112676056339,0.3779634153384057,0,1
0,2022,3,1,22.73,648363,3,3,4,47,0.6000000000000001,0.2234395416624786,0.6484506275451332,0.647887323943662,0.4734884697172638,2,2
1,2017,0,4,5.88,231114,1,2,0,37,0.6,0.0540757865112071,0.2308721581327667,0.5070422535211268,0.2523004127485382,0,1
5,2017,4,0,9.81,489620,3,1,4,43,1.0,0.093577243944115,0.4895822804192508,0.5915492957746479,0.4026154408583509,2,2
9,2015,0,4,94.14,854005,3,3,0,14,0.8,0.9412001206151372,0.8542550072006814,0.1830985915492957,0.7493762687161185,3,0
4,2017,4,4,33.24,550719,0,3,0,60,1.2,0.3290782993265655,0.550729525595695,0.8309859154929577,0.5830473605079263,2,2
4,2019,2,2,75.37,445254,0,1,4,42,0.3,0.7525379435119108,0.4451812480046757,0.5774647887323944,0.5800625095526459,1,2
6,2020,3,1,49.17,218097,3,3,4,32,0.6000000000000001,0.4891948939591919,0.2178448796100123,0.4366197183098592,0.4083553651286523,0,1
4,2017,1,6,94.87,324790,1,3,4,42,0.8,0.9485375414614536,0.3246221268580911,0.5774647887323944,0.6722946123884876,1,1
5,2023,5,2,28.71,497965,3,1,4,25,0.7,0.2835460850336717,0.4979338698232906,0.3380281690140845,0.4004042287632728,0,2
0,2023,5,1,42.5,933030,1,0,1,27,0.7,0.422152980199015,0.9333424071592488,0.3661971830985915,0.5921033508470989,2,0
8,2015,2,4,53.07,538338,2,3,4,1,0.5,0.5283948135491005,0.5383387492731766,0.0,0.4228595502015931,3,2
3,2018,3,5,99.78,860459,0,0,0,11,0.4,0.997889235099005,0.8607141034276045,0.1408450704225352,0.7255389391523903,3,0
8,2024,0,3,82.87,276634,3,1,1,38,0.6,0.827922404261735,0.2764281017722984,0.5211267605633804,0.5783227443490597,3,1
4,2018,2,0,81.46,316299,1,0,3,66,0.3,0.813750125640768,0.3161244221690915,0.9154929577464788,0.6334359684563304,1,1
6,2023,4,3,33.66,410385,3,3,2,71,1.2,0.3332998291285556,0.4102847146398509,0.9859154929577464,0.5735884446349269,1,2
6,2024,0,3,99.28,589898,3,2,4,59,0.6,0.99286360438235,0.589939462235704,0.8169014084507042,0.7975075621137921,1,2
3,2016,2,5,14.86,63760,0,2,4,8,0.3,0.1443361141823299,0.0633860115631233,0.0985915492957746,0.1264685590010238,0,1
9,2015,4,0,33.75,58037,1,0,4,13,1.0,0.3342044426575535,0.0576584925506224,0.1690140845070422,0.2847821417296166,0,1
8,2017,5,2,82.03,994787,2,1,2,56,0.7,0.8194793446577546,0.9951481719076352,0.7746478873239437,0.8512657669001812,1,0
5,2016,4,5,9.53,89719,3,3,3,68,1.2,0.0907628907427882,0.0893655093869062,0.943661971830986,0.3718472034793844,0,1
4,2023,5,6,6.09,590760,3,1,3,32,0.7,0.0561865514122022,0.5908021428907408,0.4366197183098592,0.357039207094075,2,2
8,2022,0,4,29.05,186700,1,2,1,37,0.6,0.2869635139209971,0.186423087816287,0.5070422535211268,0.3321207826175103,0,1
6,2019,5,1,89.48,682430,0,3,4,5,0.8999999999999999,0.8943612423359133,0.6825445276323019,0.056338028169014,0.6637754608578587,3,0
0,2018,5,1,75.2,60868,1,0,1,46,0.7,0.7508292290682481,0.060491727973371,0.6338028169014085,0.5152397733995923,1,1
3,2016,5,2,29.33,182916,2,1,1,17,0.7,0.2897778671223238,0.1826360998828075,0.2253521126760563,0.2857723993489831,0,1
3,2023,0,1,65.96,181879,1,2,1,64,0.6,0.6579555734244648,0.1815982810437435,0.8873239436619719,0.5551265024153034,1,1
0,2017,3,5,95.2,715732,3,2,1,11,0.4,0.9518544577344458,0.7158728236578661,0.1408450704225352,0.6636726442756452,3,0
8,2023,1,0,16.02,452477,0,3,2,23,0.8,0.1559955774449693,0.4524099514516954,0.3098591549295775,0.3400930473994119,0,2
5,2018,4,0,11.19,168881,1,0,0,5,1.0,0.1074479847220826,0.1685900175238263,0.056338028169014,0.2048238047797838,0,1
3,2017,5,3,27.42,94235,1,0,1,29,0.7,0.270579957784702,0.0938850753244309,0.3943661971830986,0.2852707451478298,0,1
0,2015,4,6,17.38,75314,3,1,2,6,1.0,0.1696652929942708,0.0749491348674104,0.0704225352112676,0.2044353647001849,0,1
7,2019,2,5,99.53,515797,2,0,3,46,0.3,0.9953764197406776,0.5157799503808506,0.6338028169014085,0.709645116390808,1,2
7,2024,0,6,55.05,363906,1,2,1,31,0.6,0.548296311187054,0.3637690137518503,0.4225352112676057,0.4729562708538978,0,2
8,2022,0,1,79.6,446296,3,3,0,4,0.8,0.7950547793748115,0.4462240707918548,0.0422535211267605,0.5403398372128332,3,2
7,2017,4,6,65.18,329972,2,1,3,48,1.0,0.6501155895064832,0.3298082186845422,0.6619718309859155,0.591383067605139,1,1
2,2017,4,1,25.73,639190,1,0,2,33,1.0,0.2535933259624083,0.6392703843332389,0.4507042253521127,0.4833592907553575,2,2
9,2022,4,2,33.71,135105,3,1,4,48,1.0,0.3338023922002212,0.1347873472169541,0.6619718309859155,0.4063515272423578,0,1
2,2015,0,1,94.74,103079,2,0,1,57,0.6,0.9472308774751232,0.102736058750354,0.7887323943661972,0.6274596474883949,1,1
3,2018,0,4,75.88,822364,3,3,4,71,0.8,0.7576640868428988,0.8225890227389411,0.9859154929577464,0.8270254401503911,1,0
5,2021,5,2,75.25,597509,2,0,3,20,0.7,0.7513317921399136,0.5975564720564526,0.2676056338028169,0.6033207852334647,3,2
1,2023,2,6,90.37,705678,0,3,1,57,0.5,0.9033068650115592,0.7058108847880978,0.7887323943661972,0.7808124903142926,1,0
3,2020,3,5,14.45,309967,3,3,3,26,0.6000000000000001,0.1402150969946728,0.3097874222761759,0.352112676056338,0.2794448006919895,0,1
3,2022,4,0,54.47,604250,3,0,0,63,1.0,0.5424665795557343,0.6043027949051802,0.8732394366197184,0.6729253576177914,1,2
5,2024,4,4,33.66,131900,3,1,1,21,1.0,0.3332998291285556,0.1315798164751989,0.2816901408450704,0.329131904762996,0,1
0,2022,4,2,84.51,305494,1,0,3,19,1.0,0.8444064730123632,0.3053108902924408,0.2535211267605634,0.5800600816447902,3,1
1,2023,1,3,61.56,907121,3,0,4,33,0.6,0.6137300231179014,0.9074129488166164,0.4507042253521127,0.667856738962568,2,0
5,2024,3,0,23.32,879162,3,3,4,38,0.6000000000000001,0.2293697859081315,0.8794318717468083,0.5211267605633804,0.5198028279999711,2,0
1,2017,2,6,43.71,57237,3,1,3,52,0.3,0.4343150065333199,0.0568578608522124,0.7183098591549296,0.3644453326999777,0,1
0,2016,3,6,2.84,880127,1,0,1,67,0.4,0.0235199517539451,0.8803976337330154,0.9295774647887324,0.4994427637792291,2,0
2,2017,3,4,71.4,698847,1,3,0,17,0.6000000000000001,0.7126344356216706,0.6989744908732991,0.2253521126760563,0.5998165440458694,3,0
5,2022,2,0,90.87,928859,3,1,3,32,0.3,0.908332495728214,0.9291681136416632,0.4366197183098592,0.7594073760457565,3,0
5,2017,5,4,78.94,858565,3,2,2,29,0.7,0.788420946828827,0.8588186078816187,0.3943661971830986,0.7218872005326361,3,0
